SYMBOL	TE_1	TE_2	TE_3	TE_4	TE_5	TE_6
MIEF2	-0.0703763324812239	0.119657456529672	-0.05364496651871	0.139192775362092	0.376095283738236	0.523795082038405
TXNIP	-0.171033066650884	-0.0974230758632782	-0.415499989457667	-0.172719215904194	-0.178392005539522	-0.0660611303630967
DOCK11	-0.638217642636085	-0.702092358544299	-0.580347806501325	-1.84151877267284	-1.95743942783098	-2.21077238006943
MDC1	-0.400867600217034	0.144066427362902	0.193447891788563	-0.27154621900507	-0.522580931744788	-0.528664093014681
EHMT1	-0.0538965863012321	-0.371733376053423	-0.260098745489112	-0.385378964644008	-0.409597058687215	-0.248240725045345
CTC1	0.0660748184694302	0.492992922030257	0.547176861724507	0.53758603468495	0.429471280530385	0.49250191342016
PRKAA1	-0.0223107365522483	-0.00322652256955907	-0.286384817473149	-0.848227362488265	-0.887267744663616	-1.00434701523289
UTP18	-0.0126313211134073	-0.277475372214391	-0.563735229698777	-0.65699607864812	-0.492398639967221	-0.82299888486281
DYNC1LI2	-0.0053584244469726	-0.0107530081648712	-0.253391392096101	-0.156620034508553	-0.471834196507353	-0.411653675300623
MRS2	0.390612162561542	0.283658803590459	0.38183641394733	0.0479416962398737	0.0433129346925956	0.214178086499813
SNX13	-0.749253659868965	-0.970708385172765	-0.821170262208551	-1.79551950058697	-2.24630841802081	-2.68787445464088
ESPL1	-0.027930457156502	0.32053337829184	0.463697217734411	0.170920548048541	0.159255206233843	0.234159112941615
WDR7	-0.180217348991615	-0.477680171443214	-0.328056994300219	-0.75502763467914	-0.72449431095156	-1.04732028014438
DCAF1	-0.165635587215596	-0.101434448678877	-0.247735720305846	-0.815633981769388	-0.751778124524995	-1.01267798696498
KDM6B	0.310237495159077	1.79785477297702	1.73786494962666	1.45190663604527	0.7425312441246	0.976243739590083
COX17	0.446520723420274	0.159318157195629	0.257098044234414	0.549169887338173	0.495790647284818	0.894280129696815
DDI2	0.0703449861182954	0.213726481223492	0.102710214885247	0.00310419820826298	-0.0783574710104928	-0.086957525591567
SP3	0.118044602083791	-0.16674064843468	-0.182268661516602	-1.02852765512356	-1.26410578466246	-1.35508475709191
FBXO10	-0.0454950822668673	0.283068093211264	0.165317490969054	0.688452313547411	0.467015282543086	0.275864695517714
NUFIP2	-2.34562005137431e-05	-0.493894998587832	-0.266990274511618	-1.08311352725071	-1.40199516190281	-1.56781780524268
TRAPPC1	0.0713428031486951	0.5377524821948	0.359676309626384	0.595401289031721	0.553440654459779	0.730029547825204
CRLS1	0.218468968991352	0.379062750296222	0.439453225278776	0.318515875678255	0.391367288163239	0.0648715481018083
ANKRD28	-0.035640388426825	0.0620773963035705	0.163215935561721	-0.282627834962866	-0.356610143784542	-0.656281101536368
PDP2	0.0994781944199309	0.263929856415392	0.425364309894249	0.188452630491385	0.167874397558794	0.300938188959711
CEBPZ	-0.333402103236202	-0.268179806607593	-0.319232018056552	-1.19476323121742	-1.56094577672714	-1.64648110378509
SEPT10	0.123610848399196	-0.473410380012845	-0.0746186227593575	-0.372965480823571	-0.48173879755364	-0.777937522575648
TRP53I13	0.302085155135452	0.293214491739833	-0.125156979965949	0.195345550804794	0.237041627836091	0.671837151943595
DDX49	0.291114044681311	0.19671533141197	0.162461518687331	0.369474509311699	0.611857999979869	0.837814074185207
QSOX1	0.0683098536168702	0.0736103690638266	0.220532668704546	0.49837124562363	0.700955970567049	0.631361429439134
PJA2	-0.30532892849627	-0.0297653988232415	-0.234226377069544	-0.666330150841667	-1.14116966930325	-1.43094000416092
TAPBP	-0.00523156661702411	0.164302007813552	0.229424497215843	0.621556471407889	0.60938718178381	0.857156397338789
KLC1	0.0468871713945266	-0.0735166056017061	-0.288695527049891	0.208271627327168	0.118600081856067	0.237076515799621
WDR61	0.0535615793362746	-0.0152214503786897	0.00766781674998595	0.172896006589997	0.0813533867935925	0.151383420578548
BCLAF1	0.0395682537266633	-0.301648986474256	-0.530961826032071	-1.21516165846346	-1.49438005734761	-1.71276781058801
CREBBP	-0.341639890557298	-0.214588545555881	0.126097166498382	-0.718236687809012	-0.89064792829647	-1.15197713269782
OTUD7B	0.0529371135670617	-0.205364673772568	-0.0838724944664244	-0.241137715355272	-0.157345165625486	-0.28054565510586
URB2	-0.00750529981965658	-0.207732538902777	0.0844649950773486	-0.544214912146787	-0.249847647321789	-0.542399754187181
SAFB2	-0.1356986906025	0.245287580899408	-0.0443929650875608	0.256310346909593	-0.605906059281574	-0.391346688915029
SEC23IP	0.0490524204325848	0.230001051374805	0.021614601476508	-0.40922784982077	-0.483985484391848	-0.737388995361091
ZC3H18	0.0594479851165837	0.0690304783308101	0.147283894660582	0.223778065716822	0.182360563509274	0.1208744129932
NDUFS5	0.564844479904224	0.500597858862535	0.331569384676697	1.06624174967029	0.994910937190435	1.09441684843159
DKC1	0.319357938597793	0.155515613281563	-0.205920328408788	-0.686140342279252	-0.774239792379426	-0.914264839969989
SMG1	-0.552897363036751	-0.732813454534821	-0.808105252728522	-1.44529402588094	-1.77505638550395	-2.08090358491478
RNF149	0.0378129353847009	-0.207233391454875	-0.423556407724941	-0.389325545062872	-0.587036072015857	-0.75763324148023
RMDN3	0.384019610336313	0.261800762723359	0.177816604584986	0.547575397355295	0.580733878963474	0.643239388814897
1190002N15RIK	-0.194259152878874	-0.51109890982311	-0.867231439680383	-1.09273107563806	-0.971767372348861	-1.11877381560995
PLEKHM2	-0.113685549933843	0.203235183605042	0.274529824410426	0.232117139057456	0.104030168198921	0.297712364860605
DNAJB14	0.13514085328218	0.0114685914073191	0.0937902014992176	0.056905793992747	-0.0803580033508091	0.0489790838814333
TRADD	0.123436297120509	0.266634134279243	-0.0832251311734703	0.394029959412946	0.461126714088601	0.882246137617645
OSBP	-0.314017319420228	0.0697654018901516	0.21383921606221	-0.0146699303813633	0.0193357926971339	0.0349449761491986
CLN6	0.0698673884046506	0.756522555756196	0.800453080657886	0.871880389501103	1.00319654879974	1.00600239831536
FAM8A1	-0.0929747682056275	-0.520939292165941	-0.736247186545505	-0.901532204008671	-0.910664082861931	-1.31112312313421
ZNFX1	0.0960536278416493	0.270449707237743	0.41368597498175	0.199950691933988	0.43512771861426	0.424842306053068
NCBP1	0.00407953410934107	-0.311901129345374	0.0791943039734383	-0.23132314232142	-0.0649774818875818	-0.273840446612208
USP30	0.0594050445911602	0.200912344293877	0.133541347972937	0.369597708625999	0.532742229588993	0.475149129504004
RPUSD3	0.0177377613176359	0.249861088513153	0.332368105322463	0.424423284474605	0.591528662613757	0.993125857332458
PDZD8	0.0035889377605419	-0.364430028831051	-0.375634529805138	-0.585794852239814	-0.988890030995198	-0.932586994940966
CLN5	-0.110137385334241	-0.187192255812158	-0.035509995663832	0.00201779474395152	-0.157356549563386	-0.297047609084514
MCU	-0.0391482783440267	0.292833206205357	0.340224308453269	0.394052861430374	0.365712934143184	0.363758742248766
FAM120A	-0.12612854818483	-0.441310404059766	0.025178923959093	-0.74890807931483	-0.630057601497609	-0.919644533514329
SLC4A7	0.0324179848561039	-0.160410764553059	-0.395399269102646	-0.515233063790838	-0.872031701111745	-1.06601956548791
PIP4P1	-0.158534380705645	0.29746981961027	0.352725034470754	0.261090444510696	0.138810078970395	0.153289499746518
5031439G07RIK	-0.0106181704190602	0.237026386383958	0.0336069755458092	0.113257014567534	0.169042959660567	0.641824079809672
KMT2D	-0.313124421644674	0.927704708146427	0.971502927200713	0.162679892360869	-0.425189193516026	-0.34986878656807
SMIM26	0.0283083972274191	-0.260943765579757	-0.412398043346108	-0.273436636203288	-0.118156430354548	0.474398099537619
ZFP217	0.287516439608333	0.302363861659439	0.537296960390566	0.293029367486328	0.128678085368328	0.0712144558340372
GMPS	0.0511998557353235	-0.364462267210616	-0.289409584106303	-0.756447660995759	-0.940515991560756	-1.34291792632975
NDUFB6	0.466672563829191	0.378782560118081	0.145861806016173	0.68524763221671	0.868333384334528	0.917369350875483
PDAP1	0.20782658539613	0.117785485495257	0.242927450795485	0.735483763544294	0.574241208600341	0.407754799270823
COG7	0.0984495687092589	-0.012552718275374	0.0887635364500667	-0.318145044230219	-0.11738027850399	-0.445621896316173
TMEM185A	-0.0772331889040173	-0.12722120700906	0.177018484905051	0.377066433670979	0.251539589910877	0.478628951166286
CDC42BPG	-0.189689922125019	0.0998217825218327	-0.0620682004818182	-0.0179695441965714	-0.284751812662794	-0.0477626126920673
RALGAPA2	-0.0765692719919535	-0.218887750167391	0.1864250464959	-0.2936948774356	-0.318820245754918	-0.788189065438025
WASHC4	-0.104256749121638	-0.816024107613034	-1.04286133353394	-1.80744409353296	-2.22884206836174	-2.37483347625625
FUBP3	-0.147754838950169	-0.387598259758177	-0.218220936852577	-0.58709781022547	-0.847357158953419	-0.793859670502321
DOCK1	-0.221568154779748	-0.573132924809936	-0.177813161366365	-0.673785311267796	-0.818653094837111	-0.997616025073047
THOC2	0.227292148404749	0.330416646113908	0.132087307455728	-1.49960223544255	-1.78487287969287	-2.2228926642871
ALG10B	-0.338991211813485	-0.757046612996471	-0.965097689918433	-1.23252998113452	-1.3278982305218	-1.65867580864506
AP5B1	-0.0260455072843361	0.404570653703568	0.106798739609101	0.0357357041391028	-0.0845872532501081	-0.198680337601256
NOM1	-0.0368388230977023	-0.152206784003586	-0.304239345542425	-0.535148923804893	-0.394590048928006	-0.546691741627145
IQGAP3	0.19919389061949	0.446324480375783	0.569196237195719	0.310820505003433	0.360160997011137	0.25110484597371
ZYG11B	-0.319723740834456	-0.46649235351244	-0.517716290065943	-1.0270601371187	-0.862602997755599	-0.932990067348706
PPP2R1B	-0.351998445565719	-0.380172356944559	-0.408802435948497	-0.42605714362788	-0.460235548834494	-0.635091089046271
AP2B1	0.00626736557047073	-0.0236854989335719	0.351350587541118	0.0622762071553047	0.0281653941721897	-0.136956329321843
CCNE2	-0.170886226114228	-1.00604652906196	-0.848520710267936	-1.25222434499931	-1.33035414225599	-1.59955314381393
PIEZO1	-0.192500875540816	0.0890971237065745	0.279856740236627	0.205027713906322	0.23538253107101	0.0215718914177991
SLC38A6	0.000755510133204303	-0.372428685649654	-0.0335955347329112	-0.766320768942439	-0.27732516827408	-1.14005440862029
ADAM15	-0.0207130532402231	-0.023791156360732	-0.162465469989115	0.196881274933383	0.253398550495776	0.485114443116938
ARNT	-0.156504450237848	-0.00441227710547491	0.090832587308435	-0.337021256288472	-0.471870589129547	-0.486133355343826
CAPZB	-0.249029673547864	0.22415647289621	0.216131446374684	0.346687273534603	0.323761730227062	0.243135623817758
CNOT2	-0.154076060816152	-0.177315555165943	-0.1194818461923	-0.66332377970501	-0.888972807920185	-1.10292258780072
ATP11C	0.35992286102006	-0.17518740157674	-0.167005033919635	-1.16860392802263	-1.36535081172981	-1.66468760181047
TCF25	0.295882000792805	0.00192800667346341	0.353788017168033	0.555577072864208	0.590630065318664	0.702185211233611
CCDC107	-0.0664839854808563	-0.0567404870881765	-0.184436261748039	0.410960842555428	0.588265088863861	0.800734597326011
DHRS4	0.000974976226864657	0.348078214323322	0.217645801328921	0.478350715909621	0.391727722855631	0.81909554235273
DUSP22	-0.171136280024131	0.283797642944775	0.218034428104908	0.272132933287731	0.301715074269907	0.263745264106152
DBI	0.261788909949664	0.421459699675979	0.203731333948401	0.658828682267803	0.618285337140407	1.01183355186413
GRK6	0.466067303893311	0.185180821500681	0.242966924084783	0.52663155040091	0.782164161677182	1.00101409162504
CTSA	0.281402460264323	0.0788451566353081	0.286892178631107	0.543539331365794	0.743684045896188	0.747120762973365
RBMS2	0.587469805560276	0.801891111799608	0.860278023819956	0.5833778163008	0.541675994067285	0.831763316046157
SEH1L	-0.260168458044421	-0.345197517952745	-0.297373249773988	-0.545103572888064	-0.502552373224902	-0.856978962967699
SEL1L	-0.0900873897868314	-0.282452609587372	-0.322760965464	-0.337733437008671	-0.450781122796948	-0.322933428595365
ELOVL1	0.284015622087802	0.124418810912001	0.457503416395544	0.664611446358478	0.635266899486854	0.538552358765945
CEP350	0.236596571967626	0.141394128800315	0.00969758901591331	-0.907298896289436	-1.43151095497713	-1.29374384098446
AIFM2	0.395818522356628	0.485923632736445	0.590161712964545	0.720538784319293	0.774085727794045	1.01058062403021
NOLC1	0.369800223152098	0.370197987099161	0.34244722786857	0.0426152887899527	0.214763789071795	0.201797185760833
TCERG1	-0.215282548096396	0.203015787316935	0.435493150814773	-0.237865262423005	-0.727331352083295	-1.11353608642829
TMCO1	-0.206880481641983	-0.37767482781748	-0.442946560483654	-0.598260689490562	-0.445822944226586	-0.6754614281095
PNKD	-0.0944458049478181	0.705303974838327	0.575552246278607	0.616655932143594	0.534012832008581	1.05004735741642
RRN3	0.121459999311928	-0.150316972518064	0.0415064759069736	0.00450073653919178	0.180547321173976	-0.0643543535335725
LEO1	-0.160014187479083	-0.153255651688214	-0.347369523674921	-0.524748287728076	-0.733818323647144	-1.01530538166754
PSTK	0.198035014448248	0.171613252388571	0.290874815797334	0.503523576912846	0.458464728606263	0.512786145266551
PIGL	0.0407054645762512	0.393107049924431	-0.0829084688027584	0.455112771713292	0.0532609825575085	0.318788621475601
MYO6	-0.25785821733189	-0.0999203544865534	-0.187271459521323	-0.440641935954544	-0.978547107276469	-1.2123397882911
EDEM3	-0.173768703796214	-0.614805018415878	-0.979428629052077	-0.830434037178294	-1.0919380610425	-1.45154098087457
TMEM120B	0.248859171852552	0.141117258724732	0.196748669040816	0.355058002518949	0.452096598991257	0.441176933483299
ASXL1	-0.140320565675423	0.38421521997489	0.174089628061961	0.133785261869144	-0.073836604538852	-0.0625405067774132
AAK1	-0.609920416596772	-0.0458251024587383	-0.112471747966523	-0.783928060636857	-0.828708511927004	-0.930698399859568
RAP1GDS1	-0.130060837782683	-0.461807921034841	-0.268625881482072	-0.651333657253127	-0.685612246051819	-0.567741144126104
UNG	0.0594083844601307	0.0895303975797544	0.0141645735147401	0.28890617031928	0.316022108112431	0.578789419407817
PEX10	0.0931608881642498	0.345555356216713	0.256340782894356	0.473484651596232	0.561695317399407	0.688297741619941
KNTC1	-0.353181706623754	-0.354603748537191	-0.284875198697315	-0.867860489186453	-1.21281653142907	-1.58467928862467
ZHX1	-0.548967460254088	-0.153375252889845	-0.560788013463992	-1.75061551060204	-2.18478609378805	-2.51701191115403
AKAP1	0.160728860824138	0.0962014662697332	0.158360438811058	0.473350949979935	0.565373578840249	0.652090278798215
APAF1	-0.429212895885481	-0.706378834216396	-0.897505044663993	-1.20755841650982	-1.33621994487663	-1.28866092752891
ILF3	0.123474749269626	0.206781605784775	-0.0342233794394127	0.0572831334007493	-0.160544343327631	-0.0414465998065791
ZFX	0.0823912001347449	-0.508363463280447	-0.147561737998445	-0.370840091036504	-0.366566663488509	-0.552459230597739
FKBP15	-0.086080529620378	0.00601334111223495	0.0815652902681002	0.0144346864020501	0.0880489553015861	0.166357798030139
MORC3	-0.21161486683663	-0.270195605591064	-0.384494412321899	-1.09529287604985	-1.47068479166951	-1.57196539000592
ZZEF1	-0.0986827961646192	-0.197293409218798	-0.0951911456498047	-0.346341447674017	-0.213584386455795	-0.394731868498991
RBM15	-0.452645467258181	-0.704747102378852	-0.952665674197006	-1.20464977711245	-1.33973338774283	-1.38547650033728
TTC21B	0.129579058844676	-0.277698246167082	0.289585165722607	-0.707439209760191	-0.805183845897447	-1.211419973678
HNRNPAB	0.215448982518427	0.182530230836062	0.123221818627528	0.721769119514182	0.540795231630232	0.602203644590519
GYPC	-0.322909981291469	0.0984657551190734	-0.456202993295036	-0.326551663511203	-0.548511866985264	-0.153365275909107
MED14	-0.432155117154536	-0.639370918250446	-0.619977004500238	-1.13910953653446	-1.24432060556334	-1.64945540368712
ABI1	-0.0963404436012995	-0.475316075847386	-0.441317410123138	-0.756135477189572	-0.865721123874453	-1.05709817933166
HNRNPD	-0.0750491981191229	0.621070521491253	0.812147198104954	0.723940953736285	0.226619036864257	-0.226821229985425
PTBP1	-0.00634729930585333	0.388964633319313	0.540300440441421	0.384110332242302	0.305456504669907	0.443013593986455
TSC22D3	-0.234440799118671	-0.0716960621448349	0.0297933826352329	0.346290910361009	0.288407154964725	0.483801817524341
PIK3R1	-0.366627459743987	-0.21127079689941	-0.4089290784086	-1.03826289329047	-1.12484475984669	-1.54955621434131
URGCP	0.216598713398927	0.493311332549533	0.396269012666303	0.49737726733911	0.602795478349929	0.686676613560705
DYSF	-0.0933900013095694	0.213070158856128	0.604724960352324	0.960760949225146	0.714895105237652	0.795976832616478
STAG2	-0.274312668234115	-0.646768164653991	-0.513761317434133	-1.60721028450669	-2.25534064537265	-2.63876629812535
SRSF1	-0.176545103408817	-0.397881510346354	-0.778570793607781	-0.753587777899581	-0.709824977978425	-0.83301163222921
TMEM134	0.533544601824294	0.439770619733371	0.237080670883481	0.337677138606696	0.329779101181659	0.93426390567783
GLYR1	-0.0395429545892539	0.0161942915206498	-0.0839985026966968	-0.173380912715553	-0.139495406840386	-0.134772811178605
TCF7L1	-0.246059461928835	0.990956413349602	0.957645289013102	0.662427012285882	-0.118953225692339	0.0945098548584398
GAS2L3	0.00311200582640346	-0.0401664941698648	-0.192436173378829	-0.517198909273096	-0.772329250816919	-0.899861027175118
REPIN1	0.0917655228787475	0.491103138622907	0.145938240510603	0.221812810534971	0.318676871261849	0.625661335873522
MED1	-0.383880407056686	-0.200951206024865	-0.224144533980767	-0.49401149716154	-0.823923828343487	-1.18104669206478
CLTA	0.471706528756661	-0.0539910646689476	-0.0924741155092305	0.451033290252427	0.512892118559474	0.96667637284343
BTAF1	-0.137053361418909	-0.717228878557931	-0.391224731880669	-1.25426166875741	-1.54129803004204	-1.96270070826865
GTF2I	-0.0417286831892956	0.370804552697481	0.505239392486423	0.204325164891929	0.205591132146455	0.296785238530929
MYO1C	0.0171079365622663	0.357333434357764	0.51314260858489	0.492170224153167	0.674886623878237	0.730574632860949
G3BP2	-0.170492252568517	-0.184961649557985	-0.40889776410853	-0.532801768661234	-0.496349956535478	-0.60825106245577
ARID1A	-0.288246830972099	0.631483998633295	0.613908031466277	0.0590892283128698	-0.208814070236832	-0.318786807851258
MED13	-0.495940850228793	-0.610557750522857	-0.75837481153386	-1.49418362795005	-1.80681498296657	-2.03264239606264
DDX23	0.147263660059476	-0.373747796488406	-0.0588579533766967	0.305653806335671	0.315852196203844	0.494172337735046
TRMT2A	0.0268040905082399	-0.23005573660976	-0.217537185825638	-0.0687771698101553	0.124367921068898	0.244908337299188
BRCA2	-0.237793549666522	-0.40285692218703	-0.511880467910128	-1.65399983168853	-2.10445220873854	-2.17026023343262
NAV3	0.13992311514832	0.171335716556229	0.181637600822962	-0.303516532590306	-0.289464927491488	-0.484546583913209
PTPN23	-0.270140176524449	0.606737643281274	0.606468872179558	0.255874739587587	-0.000517006277669149	0.278741943044598
KMT2A	-0.183844598759674	0.240468214672327	0.0856756573408166	-0.412220829062481	-0.674931124346967	-0.803890043446483
QRSL1	0.299698926878016	0.537511739237313	0.571489735375713	0.605106333670507	0.702972888216622	0.929710471836979
XPOT	0.00137413413469554	-0.510888430328752	-0.39951323019415	-0.599234432120796	-0.552618540902649	-0.786285310774869
CDK13	0.0293107694193212	-0.299296750991421	-0.103743204338619	-0.537392275636171	-0.673899542075771	-0.867311991437902
MCUR1	-0.0320595148596299	0.677549957946865	0.441457668647316	0.307070990748028	0.300387597868497	0.334141538691276
LTN1	-0.32864951440822	-0.434613479707017	-0.573191321948723	-1.25127570923852	-1.30172551720985	-1.70955825123831
PHF3	-0.225095348614895	-0.215461783893837	-0.385731750088669	-1.52736633569145	-1.87101039100629	-2.02563650312159
GLS	0.189927345037151	-0.297458722038403	-0.256644539226193	-0.485420069255107	-0.682504742750215	-0.789564540860181
TAF4	-0.0555397762906514	0.130711109231521	0.353450602220534	-0.00710257402258587	-0.223373218960752	-0.348920299213628
ARFIP1	0.154663929163291	-0.546352397940963	-0.49506069634127	-0.897055876756296	-1.0520649141577	-1.51018321422877
LAMTOR4	0.233891615968098	0.221408929859354	-0.077446936450694	0.395608595486918	0.59442663455688	0.667860162518716
LMTK2	-0.0705795043710429	0.0781844574775304	0.0790734642078688	-0.0157357753071839	0.0982796106701253	0.145614924905835
IPO8	-0.186240580376595	-0.183413880700133	-0.338600134617614	-0.776761738731003	-0.730641330128531	-1.13643665920013
MKI67	0.138766577094597	-0.126351997887849	-0.0614563039489823	-1.45949566007784	-1.71433383392143	-1.82116240245355
PHRF1	-0.0114700210227294	0.281164868884016	0.100008355432817	0.256123413650797	0.0164695059595646	0.266085263558315
MTR	-0.234532880164748	-0.28192906559973	-0.317289297406095	-0.744429578317855	-0.836519230524976	-0.932326031316603
DHTKD1	-0.112836436262172	0.157233337969256	0.13110171226305	0.0829559632428939	-0.0336598132668337	-0.0337725536316294
KAT6A	-0.508431042543985	-0.275249670610676	-0.341631481331612	-1.23245516473298	-1.39516064750729	-1.56737188358736
NPAT	-0.434946655742359	-0.567323405365082	-0.550860736771816	-1.71425826109455	-2.07342476191309	-2.19316224977447
CLUH	-0.0190923867005108	0.160155808145234	0.264516131078835	0.127703824064281	0.198982017467146	0.258112117189925
CHSY1	-0.0997993913320211	-0.0062499838404073	-0.192779318557866	-0.11526601175444	0.153152388293226	-0.539275322873389
KIF13B	0.134235277053368	0.383640091643036	0.317017878108394	0.271182381449376	0.27606274313013	0.038823726836091
HEATR5B	-0.143979589431803	-0.145248240775795	0.00522347631380947	-0.430331439580419	-0.36194800107862	-0.720410763369876
MAIP1	0.287539816889901	0.536300963534232	0.690733866597538	0.830802692280344	0.655862855129468	0.48240191121238
VIRMA	-0.308550041387137	-0.390039239544144	-0.430033920394594	-1.19051448836065	-1.26699006614167	-1.70006524319126
FOCAD	0.0274372452352036	-0.122301980352968	0.11599875599597	-0.0885855404679762	0.00455007569227241	-0.266711368715556
FLNC	0.102417487555355	0.145931588009275	0.0260492709225228	0.260627567808544	0.00877473058537981	0.395986343696804
EXOSC7	0.0511831021467479	0.00218893255077909	-0.147687877260322	0.337706860957022	0.512348669695614	0.470550284508623
LEMD3	-0.0335477838854295	-0.169860092735092	-0.63939841828705	-0.499692538004714	-0.591312674864744	-0.685496898976047
HNRNPUL2	-0.17022791825562	0.1857882013774	-0.0177210864734745	-0.158533859591578	-0.498481755672739	-0.587629055537989
DPY19L4	-0.0741955973465356	-0.977508619320091	-0.8823160124305	-1.18413324300541	-1.27669087161993	-1.71224793294364
SBNO1	0.230379953519302	-0.177114690560066	0.103209852427537	-0.885260699955433	-1.3453046581846	-1.55714558283113
MRPL44	0.454563977075534	0.531270494075531	0.454652978879885	0.715377125411033	0.842905277585225	1.06103811729744
IRS2	-0.134548648892274	0.401024181006263	0.286044023583718	-0.0125498472159436	-0.207266664962643	0.0395016953292341
ERMP1	-0.17413844314842	-0.431618199696756	-0.516291562680375	-0.459841976801462	-0.413605380352272	-0.63535347426164
PHIP	-0.0598931690607162	-0.217440589211577	-0.245483068584089	-1.01998633109703	-1.28813088104894	-1.46195728932722
HCFC2	-0.0199231533493104	0.0590260367338163	0.0399593459357013	-0.469255625748359	-0.662136875228193	-0.717646764673901
SLF2	-0.153268392668987	-0.202035978446569	-0.169710842640626	-0.930900401993484	-1.50876498251457	-1.50154103558335
TSC22D2	-0.0583186754676902	-0.0418460761705935	0.0144310462577842	-0.340804594083323	-0.739741766138608	-0.953185903325868
RIPOR1	-0.302916153001764	0.619094114642529	0.799185090096986	0.515313648297486	0.153477643854501	0.0860126708887351
TLN2	0.276909457628669	-0.575953028064375	-0.06815379720922	-0.1942051917957	-0.048381255345544	-0.0521714633509512
POLR3A	0.147705553466888	0.362790495565264	0.241035936022168	-0.047574861879659	0.0679522053018057	0.0804682965746066
VCAN	-0.29848652424344	-0.214864750723024	-0.504477202792161	-1.11327484743247	-1.54425600140448	-1.78309977051651
PBRM1	-0.3288508819333	-0.366397968669693	-0.421639447845139	-1.6297560679003	-1.79039571746574	-2.05643565442554
